ENSG,ENSG00000204542.2,ENSG00000275877.1,ENSG00000276737.1,ENSG00000231299.1,ENSG00000277644.1,ENSG00000200434.1,ENSG00000275209.1,ENSG00000211642.2,ENSG00000201700.3,ENSG00000252206.1
TCGA-06-0238-01A,0.15447881440400002,0.144823888503,0.0,0.0,0.898499226634,0.0,0.0,0.241240888247,3.66887184209,4.47143755754
TCGA-06-5859-01A,0.0473604209303,0.0,0.0,0.199966221706,0.0,0.118401052326,1.1018546910299998,0.542374135586,0.249957777132,0.0
TCGA-06-0681-11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2535611012,1.7746548059799998
TCGA-27-2524-01A,2.43104603218,0.0,0.0,0.0,0.0,0.0,0.0,0.0632738008375,0.6415260362690001,0.721716790802
TCGA-15-0742-01A,0.812832342636,0.0,0.0,0.0,0.0,0.0,0.0,0.0619197374277,0.0,1.41254401007
TCGA-14-1034-02B,0.626612847663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45091133496,0.970568812956
TCGA-26-5136-01B,0.498729135922,0.0,0.0,0.315861786084,0.0,0.0,0.0,0.0,1.57930893042,0.888361273361
TCGA-27-2526-01A,0.439370002117,0.143272826777,0.0,0.0,0.0,0.143272826777,0.0,1.5512718121200002,0.30246485653,0.0
TCGA-32-2638-01A,2.8949297092400004,0.0,0.0,0.0,0.0,0.10801976527,0.0,0.0,0.456083453362,2.56546942516
TCGA-06-0152-02A,0.050010567132800006,0.0,0.0,0.0,0.0,0.0,0.0,0.364460571434,4.75100387762,0.296937742351
TCGA-06-0156-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-06-5412-01A,52.358749046199996,0.0,0.0,0.106386079764,0.0,0.0,0.0,0.472179312927,0.797895598233,0.299210849338
TCGA-02-2483-01A,0.0657194299158,0.0,0.0,0.0,0.0,0.123223931092,0.0,0.205260685216,1.04055764033,0.292656836344
TCGA-02-2485-01A,2.38236507824,0.0,0.0,0.235754877534,0.0,0.139591703803,0.0,0.058131339666,0.294693596918,1.32612118613
TCGA-14-1825-01A,0.756632377437,0.0,0.0,0.0,0.0,0.0,0.0,0.196931714675,0.0,0.0
TCGA-32-2615-01A,0.301659476533,0.0,0.0,0.0,0.350910003314,0.1131223037,4.21092003977,0.0,0.0,0.8059964138619999
TCGA-27-2519-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66696580567,0.0,0.0
TCGA-41-2572-01A,32.9378543913,0.0,0.0,0.0,0.498899261348,0.0,0.0,0.0669755172768,0.339528663973,0.7639394939390001
TCGA-06-0184-01A,0.7381024279080001,0.125812913848,0.0,0.0,0.0,0.0,0.390276793977,0.0523933230271,1.06242016138,1.4940283519400002
TCGA-02-0055-01A,1.69815238695,0.0,0.0,0.0,0.0,0.138436335892,0.0,0.576502001524,1.16901794754,0.0
TCGA-28-2499-01A,116.006395506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96050383636
TCGA-76-4932-01A,10.3961405926,0.0,0.172406975002,0.109191084168,0.401110105107,0.0,0.0,0.0,0.81893313126,0.0
TCGA-06-0125-01A,2.2201046949400003,0.0,0.0,0.101888862811,0.0,0.0,0.0,0.0,2.03777725623,0.859687279972
TCGA-06-0141-01A,0.837445776698,0.0,0.0,0.0,0.0,0.0,0.0,2.11258713321,0.7649745075609999,4.30298160503
TCGA-28-5209-01A,4.8504539516100005,0.0,0.0,0.417952948211,0.383834340194,0.0,0.0,0.0,0.783661777896,0.0
TCGA-76-4925-01A,5.49210562241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07799593828
TCGA-06-0644-01A,1.01852731545,0.0,0.0,0.0,0.0,0.12320894945,0.0,0.307853594243,1.04043112869,0.292621254944
TCGA-06-0157-01A,0.24081749956,0.0,0.17201249968600002,0.0,0.0,0.12900937476399998,0.0,0.0537244519567,0.0,1.53198632533
TCGA-28-2510-01A,0.60210693181,0.0,0.0,0.0,0.0,0.0,0.0,0.121326010122,2.7677496059,3.1137183066400005
TCGA-14-0817-01A,23.674359456199998,0.0,0.0,0.0,0.0,0.422756418861,0.0,0.117367992086,2.08246680402,2.00809298959
TCGA-14-0871-01A,0.338058075822,0.0,0.0,0.0,0.0,0.0,0.0,0.351950873458,7.136781600680001,4.014439650380002
TCGA-41-3915-01A,1.07138577263,0.714257181752,1.19042863625,0.0,1.10782746557,2.67846443157,0.0,0.743610216619,1.50787627259,0.8481804033310001
TCGA-06-2559-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4282423549,5.1427090597000005
TCGA-16-0846-01A,0.040305608392300005,0.0,0.0,0.0,0.0,0.0,0.0,0.0629430048866,1.91451639863,3.23074642269
TCGA-06-5408-01A,1.16805267435,0.0,0.0,0.208384984156,0.0,0.0,0.0,0.154147796499,0.520962460391,0.58608276794
TCGA-19-2620-01A,3.42813844894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87168478534,1.05282269176
TCGA-12-3652-01A,19.046094078299998,0.158717450652,0.21162326753600005,0.0,0.0,0.0,0.0,0.198288102733,1.6753508680000002,0.0
TCGA-02-2486-01A,0.186323578545,0.0,0.414052396766,0.0,0.0,0.0,1.9266111523,0.517281898425,0.983374442319,2.5813579110900005
TCGA-27-1837-01A,0.508734239401,0.0,0.0,0.0,0.0,0.0,0.0,0.132410281488,2.01373969763,2.26545715983
TCGA-06-5417-01A,0.7251578400309999,0.0,0.0,0.0,0.0,0.0,0.0,0.226487654147,0.0,0.0
TCGA-14-1034-01A,1.10206850328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51734069292,0.0
TCGA-28-2513-01A,4.04301708856,0.0,0.0,0.380283785558,0.0,0.150112020615,0.0,0.0,1.2676126185299998,0.713032097921
TCGA-32-1970-01A,32.4438718512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6343508692
TCGA-06-0646-01A,0.076071102721,0.0,0.0,0.120445912642,0.442454372969,0.0,0.0,0.0,0.0,1.01626238791
TCGA-28-5207-01A,2.51873861772,0.149924917721,0.0,0.126603263853,0.0,0.0,0.0,0.0,0.316508159634,0.0
TCGA-19-2624-01A,0.015777698692999997,0.0,0.0,0.299776275167,0.0,0.236665480395,0.0,0.0,0.999254250557,1.68624154782
TCGA-06-0158-01A,0.370003843491,0.0,0.0,0.0,0.0,0.0,0.0,0.0502447148993,0.509425581617,0.859655668979
TCGA-06-2564-01A,0.049138600819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2967130771700002,1.45880221181
TCGA-06-5413-01A,0.0513126388777,0.128281597194,0.0,0.64996009245,0.0,0.0,0.0,0.05342137746169999,1.89571693631,0.304668793336
TCGA-14-1829-01A,0.497842276249,0.16233987269000005,0.0,0.0,0.0,0.16233987269000005,0.0,1.62250919335,2.39902256308,0.0
TCGA-27-2523-01A,0.0323388629148,0.0,0.0,0.7168447946100001,0.0,0.0,0.0,0.0,0.768047994225,0.0
TCGA-76-4929-01A,0.039084414967400005,0.0,0.0,0.3713019421900001,0.0,0.146566556128,0.0,0.06103593570240001,0.0,0.348095570803
TCGA-06-0132-01A,0.915876853636,0.0,0.0,0.0,0.0,0.0,0.0,0.608626996879,1.54270037403,1.0413227524700002
TCGA-14-0787-01A,0.263221752334,0.0,0.0,0.0,0.0,0.0,0.0,0.0913463615406,0.0,1.0419194363200002
