TCGA_barcode_TPM,ENSG00000198712,ENSG00000198938,ENSG00000198804,ENSG00000198899,ENSG00000198886,ENSG00000228253,ENSG00000198763,ENSG00000210082,ENSG00000263900,ENSG00000198840
TCGA-AA-A00O-01A-02R-A089-07,24579.26172,19785.91992,20151.83398,22164.66211,23095.9707,11282.86426,11262.95898,13586.94043,2806.556885,10744.31738
TCGA-NH-A6GA-01A-11R-A37K-07,10804.87988,7834.57666,9187.1875,5975.696289,6736.55127,5744.818359,4457.258789,6653.692383,5657.968262,2650.201904
TCGA-CM-6170-01A-11R-1653-07,16773.25,15853.71191,9845.338867,14692.07227,10047.2041,10601.06445,6338.334473,4958.045898,5321.643066,6818.36084
TCGA-CA-6718-01A-11R-1839-07,6345.423828,4671.883301,7611.606445,5918.802734,5136.535645,4805.150391,2146.964111,2428.5,5409.908691,2102.481689
TCGA-D5-6530-01A-11R-1723-07,19817.17188,16924.97852,22621.7793,14628.71875,16387.86133,12703.72363,7987.102539,12729.0918,3358.931152,7395.107422
TCGA-AA-3664-01A-01R-0905-07,37146.95703,23480.7207,27910.34961,28901.78711,24659.30273,23290.04297,12387.15234,9418.799805,3563.895508,8824.737305
TCGA-A6-5665-01B-03R-2302-07,2603.17041,2865.401855,8447.56543,2686.532227,1989.235962,1142.75769,963.513123,65784.35156,2000.151245,105.462624
TCGA-AD-6899-01A-11R-1928-07,8286.845703,8378.869141,6878.139648,6452.252441,3395.230225,5132.933105,2699.38623,7249.010742,5550.26123,2202.609619
TCGA-DM-A282-01A-12R-A16W-07,36340.10156,31866.31055,19000.07031,51782.14844,30442.55273,37217.73438,30230.44727,1988.116455,4187.042969,12645.03223
TCGA-G4-6309-01A-21R-1839-07,18513.7168,12853.01074,13220.69434,11267.99512,9279.182617,7545.800293,4261.677734,6973.782227,6264.608398,4322.678711
TCGA-AA-3979-01A-01R-1022-07,8751.289062,13109.64648,9308.314453,7190.099609,6070.644043,5663.997559,3508.383057,7620.359863,3913.294678,5697.171387
TCGA-AA-3554-01A-01R-0826-07,11161.13184,8138.122559,12637.60742,7150.740723,7568.614746,3855.62207,2351.134033,4561.743164,16384.82422,2820.082764
TCGA-DM-A28H-01A-11R-A16W-07,32176.125,23765.08789,13357.87793,30312.4375,11151.33789,20752.61914,14555.36914,6275.858887,4416.979004,6969.786133
TCGA-D5-5539-01A-01R-1653-07,17056.98242,11370.43457,13113.88379,9687.817383,8509.59375,7468.993652,7641.106445,4783.38916,4786.314453,5930.064453
TCGA-A6-2679-01A-02R-1410-07,15351.78516,9249.887695,7356.043945,7833.695312,2859.436279,1027.486206,1342.492554,2101.33374,13809.63184,1190.627563
TCGA-3L-AA1B-01A-11R-A37K-07,14249.19727,18445.03125,11197.49414,12034.08984,13364.00488,10492.68066,7123.668457,8575.913086,3927.638184,4469.469238
TCGA-AA-3514-01A-02R-0821-07,9439.03418,4239.036133,9228.760742,5780.794434,4492.989746,1198.885986,1045.293213,1471.164917,47825.93359,957.752258
TCGA-G4-6628-01A-11R-1839-07,7391.222168,5444.52832,7169.476562,5666.332031,5391.844727,3783.249268,3349.492676,1661.398193,5214.816895,2417.521973
TCGA-A6-3808-01A-01R-1022-07,9622.385742,11611.85547,9895.150391,9054.930664,6713.02832,5726.871582,2723.571533,5797.652832,7161.000488,4638.583008
TCGA-AA-A02J-01A-01R-A00A-07,16164.97168,11661.0166,11963.42969,10702.29004,10715.05469,4518.468262,6147.291016,5143.310547,9330.335938,3723.740723
TCGA-AA-3672-01A-01R-0905-07,6648.038086,5213.310059,10121.41504,8585.875977,4856.836426,768.048462,1519.555908,592.739502,22775.66602,894.636047
TCGA-CM-5861-01A-01R-1653-07,18669.10742,13958.37207,21735.48242,16112.46094,11670.2168,11406.64258,4850.339844,11775.86621,3931.131592,7871.202148
TCGA-CM-6675-01A-11R-1839-07,13590.85938,10698.43945,12476.35645,13629.5459,9792.744141,9509.418945,6227.04834,2898.412109,5631.923828,4270.505859
TCGA-5M-AATE-01A-11R-A41B-07,37546.77344,24934.06836,22684.94141,22554.54883,21389.64844,19116.4375,12481.48731,10792.12793,4412.468262,9944.362305
TCGA-A6-3810-01A-01R-A278-07,458.498047,420.083435,622.302307,68.794685,71.475792,24.761988,34.281422,5119.12793,929.040222,104.407188
TCGA-G4-6302-01A-11R-1723-07,13322.0166,17164.68945,19302.80273,17537.17188,14611.03906,13908.78027,6713.226074,4516.178223,9160.419922,4906.738281
TCGA-AA-3555-01A-01R-0821-07,8791.673828,6139.804199,9399.714844,6610.861328,3574.729492,4267.647949,2220.798096,1514.14563,8355.279297,2118.191162
TCGA-CK-6751-01A-11R-1839-07,20317.86914,17667.07227,19195.58398,16956.18945,14613.35156,12534.99805,7019.400879,2197.102783,6782.8125,7246.871094
TCGA-A6-5659-01A-01R-1653-07,14546.9541,13301.74707,11483.48828,13713.47266,8786.145508,11633.30566,6115.020508,1419.980469,6050.849121,5661.359863
TCGA-AA-3842-01A-01R-1022-07,8152.447754,8833.69043,6016.489746,7839.009277,4809.42041,5454.015137,3241.329346,7247.739746,6966.495605,2816.365723
TCGA-AA-3510-01A-01R-1410-07,15015.61719,8014.52002,11203.16895,11681.96094,7300.464844,5169.526855,4250.614746,6018.675781,6241.078125,5018.54541
TCGA-A6-3809-01A-01R-A278-07,291.179138,457.365448,492.280884,74.404999,61.18288,60.383331,32.099457,692.958496,688.242798,158.471298
TCGA-D5-6531-01A-11R-1723-07,21383.375,19466.99414,16454.02148,17877.16016,15675.87012,15500.15723,12327.86328,3552.5271,4513.697266,10757.49023
TCGA-AA-3666-01A-02R-0905-07,13488.63184,10061.13086,9220.842773,7870.984375,5449.209473,6129.394043,3963.876709,9899.790039,5855.830566,5337.76416
TCGA-RU-A8FL-01A-11R-A37K-07,26609.30078,21576.20898,22525.42383,16260.20313,22968.82227,15145.31152,15832.97266,2881.003906,4115.818359,7158.172363
TCGA-AA-3516-01A-02R-0826-07,12162.80859,11433.08496,11846.03125,10180.07813,8444.170898,6070.59082,5033.21875,2477.165283,9481.557617,3797.031982
TCGA-AA-3850-01A-01R-1022-07,18857.76172,16639.04883,16591.08398,13344.33984,12362.69824,8037.224121,6438.583008,8684.358398,5162.799805,7339.908691
TCGA-CK-5912-01A-11R-1653-07,16428.3125,14950.0332,7558.008301,17238.43945,10493.44043,15464.86719,10508.54981,1812.15332,2958.903809,6326.37207
TCGA-F4-6569-01A-11R-1774-07,12729.99219,11376.86035,11350.60547,10119.8125,8542.101562,8731.484375,4860.4375,2249.837891,7720.679199,5233.817871
TCGA-AA-A01K-01A-01R-A00A-07,28749.65625,27827.27148,24933.66406,25081.56641,23764.56445,17704.71094,10936.58203,17090.81641,4977.312012,8615.445312
TCGA-CM-6676-01A-11R-1839-07,15024.31934,11338.25781,11513.90723,9379.575195,9330.208984,6811.533203,8255.236328,4693.882812,4899.914551,8628.414062
TCGA-AA-3982-01A-02R-1022-07,17221.22852,18796.34961,20840.79297,14513.83008,12780.20117,8846.746094,7583.114746,6870.342285,4363.810059,8934.105469
TCGA-AA-A00W-01A-01R-A002-07,17602.28906,17562.9082,12061.58496,17097.93164,16541.07422,8542.689453,8495.199219,3874.052246,7685.333008,4728.183594
TCGA-AA-A01Z-01A-11R-A083-07,45516.33203,31580.31445,20583.32422,28962.76172,25385.89063,21546.22461,17720.15625,5179.321777,5065.996582,7448.706543
TCGA-DM-A280-01A-12R-A16W-07,30020.50195,25243.24023,19763.66602,25826.08594,12977.19629,17835.71484,10360.17871,16878.96484,5065.616699,9034.271484
TCGA-A6-3809-01B-04R-A277-07,25316.16016,34863.33594,40110.60547,49598.84766,55665.65234,39613.33984,16651.97266,10040.56641,322.791016,9011.256836
TCGA-DM-A1HB-01A-21R-A180-07,23910.49023,18747.61719,16983.94727,23024.84375,19500.51953,18972.09766,6791.049805,4488.989746,4017.944336,5226.402832
TCGA-A6-6649-01A-11R-1774-07,7971.339844,6471.891113,8179.4375,15502.16992,13417.43066,12500.88574,18946.02148,2606.268799,7153.571289,15112.45996
TCGA-AA-3663-01A-01R-1723-07,6909.59082,6687.708496,6652.353516,5204.169922,3568.438965,4262.148926,2644.482666,4147.806641,3739.815674,3339.426758
TCGA-AA-3846-01A-01R-1022-07,21955.80469,24218.35352,20469.20508,20709.83008,19246.3418,15170.02344,7297.242188,15277.25879,3996.102783,7469.810059
TCGA-A6-2674-01A-02R-A278-07,97.414619,140.673004,254.203552,28.625435,19.685312,19.864801,11.694272,388.285126,941.45343,33.378025
TCGA-AA-3509-01A-01R-1410-07,14817.83691,11392.2832,16599.45898,12928.71875,9872.001953,10752.07031,7674.424316,3108.628174,4419.656738,5658.451172
TCGA-AZ-4315-01A-01R-1410-07,11026.21191,8990.238281,8111.342773,4677.741211,3350.195068,3142.15918,2463.31958,3894.342529,5624.964355,5408.375977
TCGA-AA-A03J-01A-21R-A16W-07,32456.39648,20363.77344,25884.89258,19468.97461,19829.08203,2654.532715,9005.460938,3336.288818,13263.56641,4891.273926
TCGA-A6-2672-01B-03R-2302-07,1201.027222,1462.744263,4748.959473,1502.430298,1861.34729,676.914612,759.515137,48908.81641,1238.107544,147.831863
TCGA-AA-3519-01A-02R-0821-07,11346.35938,7079.144531,7192.339844,5871.191406,6275.624023,3715.203857,2824.698975,7549.598145,7807.161621,3383.25293
TCGA-A6-5656-01A-21R-A278-07,293.802673,408.704102,850.33551,128.000168,74.572861,96.171623,103.444359,877.367004,776.513733,139.853943
TCGA-AA-3930-01A-01R-1022-07,10523.43066,11141.86523,9663.619141,10661.875,9089.744141,7415.501465,5671.194336,3367.009521,3863.467041,5434.882812
TCGA-AY-A69D-01A-11R-A37K-07,19043.30859,22247.28906,16513.375,11561.00781,9938.039062,12609.3584,7834.975098,7433.187012,6205.882324,4618.924316
TCGA-NH-A8F7-01A-11R-A41B-07,32705.55469,18497.27734,34408.70313,16637.56836,20451.21094,13390.48828,9344.789062,9417.162109,4030.142822,6906.927246
TCGA-AA-3848-01A-01R-0905-07,24024.08203,14356.78613,19140.74609,25686.02344,13152.49023,2743.215332,6882.998047,2687.109131,16204.04981,3600.147705
TCGA-AM-5820-01A-01R-1653-07,15773.94922,13180.81934,10512.17773,15353.35059,9893.015625,12161.50977,9595.771484,6541.893066,5885.152832,12592.82813
TCGA-AA-3861-01A-01R-1022-07,12863.35645,8027.82666,9559.400391,6645.447754,6526.572754,4070.565918,2449.119141,10019.31543,4150.236328,9369.108398
TCGA-AA-3509-01A-01R-1410-07,14707.54004,10769.87207,13546.55859,12660.71387,10294.43359,7425.964844,6294.956055,3618.901123,4117.158203,7008.11084
TCGA-AA-A01V-01A-23R-A083-07,27255.55664,14011.08594,24133.20508,19139.67383,18343.02344,4803.431641,7302.081055,7033.410156,7226.61377,6434.453613
TCGA-CM-6171-01A-11R-1653-07,15707.65527,13677.125,16712.64648,12527.35156,11585.98926,10819.25391,5244.800293,2227.631348,3964.76001,4679.681152
TCGA-A6-6650-01A-11R-1774-07,21255.05273,14393.5625,17156.73242,18235.68359,13211.04297,18018.09375,9197.099609,6745.236328,5188.693359,3844.453369
TCGA-CM-6163-01A-11R-1653-07,24652.74609,16490.15234,15763.37207,22904.4668,13799.94727,20147.35938,10901.12109,8565.77832,4384.839844,11494.45996
TCGA-AA-3986-01A-02R-1022-07,12081.00488,14467.92676,9911.151367,12311.05176,9681.884766,8201.00293,6395.201172,1856.23584,5330.445312,8440.549805
TCGA-D5-6923-01A-11R-A32Z-07,11299.62207,9142.708984,9604.765625,8447.985352,6922.209473,6934.171875,3197.979004,5726.133301,7969.059082,2683.895752
TCGA-AA-3531-01A-01R-0821-07,14896.1709,7675.07666,9137.632812,10733.33008,9993.716797,3129.831543,3838.039307,2997.147949,14871.61621,1314.140869
TCGA-A6-2674-01B-04R-A277-07,4059.390625,5086.672852,7951.543457,2556.039551,3151.117432,833.128723,1265.38269,2875.556396,1832.390381,708.335266
TCGA-QG-A5YW-01A-11R-A28H-07,18874.91211,20190.77344,14364.1416,17152.6875,18105.54492,11984.07617,15913.44629,7570.84082,2608.675293,9719.657227
TCGA-AA-3856-01A-01R-0905-07,12555.73633,17288.37109,8842.087891,10601.0625,9239.942383,7868.80127,5670.489746,8989.37207,5138.481445,6340.849121
TCGA-AA-3715-01A-01R-0905-07,5420.234375,5533.932617,10033.04297,6054.524902,4975.875977,591.63092,1467.853149,766.431274,23409.33398,532.190796
TCGA-CA-5256-01A-01R-1410-07,4501.98584,4458.531738,4036.80127,4094.589844,2497.509277,2028.244141,1808.905762,3722.132324,2184.50708,4061.686279
TCGA-AA-3956-01A-02R-1022-07,20695.6875,22913.63086,20413.56055,23359.16406,18347.36328,16783.40039,14230.12598,5562.969727,4190.496094,15933.06836
TCGA-AA-A02H-01A-01R-A089-07,19096.05469,15783.42773,20525.02344,21069.06641,14839.70703,11860.69629,10084.67578,9300.204102,3527.253906,20464.83594
TCGA-AA-3713-01A-21R-1723-07,13740.1543,11097.49023,17195.97266,14361.05273,11701.38672,13089.23242,7306.185059,3390.297119,4937.688477,5375.756836
TCGA-CM-6674-01A-11R-1839-07,15814.95117,14475.7041,10312.58398,12947.50781,7919.187012,8311.026367,4206.114258,5357.40332,6233.854004,6917.594238
TCGA-AA-A00R-01A-01R-A002-07,14860.44043,17480.33984,17656.07813,13929.00684,10991.48926,7807.958984,4864.842773,8047.785645,7491.593262,4785.628906
TCGA-D5-5537-01A-21R-1928-07,11948.80078,13866.45996,16863.67383,9067.512695,6689.772949,6035.490234,3390.244385,11207.36719,5423.110352,4572.160645
TCGA-AA-3680-01A-01R-0905-07,16640.2832,15118.20313,14505.22266,9363.848633,10488.01172,7967.249023,6582.946289,9868.499023,5408.500488,10123.01367
TCGA-CM-4747-01A-01R-1410-07,15909.92773,6573.197754,11125.56348,13649.04883,9578.758789,2158.060059,4860.268555,1707.619507,16953.05273,6582.478516
TCGA-G4-6317-01A-11R-1723-07,11338.35938,10275.77246,3162.436279,6890.42627,5382.438965,3045.647705,4709.82373,5012.55957,4768.593262,4971.35498
TCGA-AA-3526-01A-02R-A32Z-07,8130.814453,8421.129883,8986.442383,5917.913574,4292.319336,5205.770996,2237.876465,936.787598,4619.509277,3347.928955
TCGA-AA-3532-01A-01R-0821-07,11484.73145,11117.09961,11286.93164,9364.557617,7748.36377,7480.367676,3427.413818,3549.716797,7674.243652,5205.976074
TCGA-AZ-4684-01A-01R-1410-07,15778.95898,14735.58008,10212.47266,14016.86231,10705.12988,11582.11231,5448.279297,3799.56665,6841.734863,4650.921875
TCGA-AD-A5EK-01A-11R-A28H-07,16452.07227,17421.95508,10934.59766,7795.677246,11413.32227,6708.895508,8186.157227,4541.400879,3370.266602,4403.837402
TCGA-AA-3952-01A-01R-1022-07,24861.91406,20190.55273,25246.36914,21296.15039,21698.75,12698.96387,11950.53613,14470.30176,4267.216309,14783.39941
TCGA-AA-3966-01A-01R-1113-07,12623.91406,14667.01367,13534.23731,11037.29199,8525.082031,6840.883301,5057.172852,2409.504639,6088.026367,5251.055664
TCGA-AZ-6601-01A-11R-1774-07,10711.46484,8684.05957,16051.69336,9092.996094,9440.376953,7759.735352,3888.466553,6741.894531,7626.219238,3458.121826
TCGA-A6-2684-01A-01R-A278-07,98.564911,333.214081,260.177155,20.905073,14.500567,9.025503,6.764829,929.286438,1023.455566,71.425262
TCGA-G4-6588-01A-11R-1774-07,17584.69141,16955.01953,15200.67285,14493.34277,13370.54004,13614.69727,7361.310547,2994.819336,6355.501465,5381.854004
TCGA-AA-3844-01A-01R-1022-07,22460.25586,18336.21289,16349.1084,17425.66211,18237.32227,11809.06738,4945.845215,14142.59863,5420.624023,4497.958008
TCGA-AA-3518-01A-02R-0826-07,13584.47168,13189.83789,13970.9668,10624.85449,10397.45508,6991.492676,4903.11084,2894.476807,5559.47998,4317.415039
TCGA-AA-3521-01A-01R-0821-07,16838.34961,14253.57715,10087.57031,18111.54883,17423.32617,16231.63477,11458.21777,2226.809326,5873.491699,7589.620605
TCGA-CA-6717-01A-11R-1839-07,11770.02148,10099.51367,10329.25391,10990.87207,10263.25586,9304.600586,3928.489258,1908.543823,5807.898926,5397.289062
TCGA-G4-6321-01A-11R-1723-07,25948.11133,19543.45508,28248.46875,18328.38672,18386.88477,15199.94824,11258.56055,14287.64063,6461.540527,11231.73242
TCGA-AA-A02E-01A-01R-A00A-07,13694.7334,10908.81836,14036.10352,12231.72363,10872.71387,5149.875488,6432.666992,4798.47168,7012.381348,7753.848145
TCGA-AA-3941-01A-01R-1022-07,24964.99023,16256,22581.80859,18896.20898,24449.89648,13505.68945,6157.038574,15155.06152,6121.476074,14041.06445
TCGA-A6-5664-01A-21R-1839-07,12695.55371,12144.33301,12077.15039,10323.33106,9908.742188,9472.419922,4286.518066,4337.28418,5825.416016,3736.869385
TCGA-AA-A00L-01A-01R-A002-07,37991.48828,16087.91309,20177.63477,20449.51367,19672.70508,10566.89453,8000.853027,7546.694336,8857.393555,8555.110352
TCGA-AA-A02K-01A-03R-A32Y-07,24707.86328,26472.67578,34108.67578,22406.96094,19238.67969,16233.59473,13056.625,18239.73047,5844.185059,8929.71875
TCGA-F4-6570-01A-11R-1774-07,13240.68945,12698.6543,13852.16895,10949.3584,9450.728516,8595.364258,6983.049316,2367.254395,6438.278809,5876.54541
TCGA-DM-A288-01A-11R-A16W-07,27215.30859,8450.050781,13808.66602,12714.08203,11759.35449,7908.291016,5521.285156,6040.089355,5699.896973,5945.810059
TCGA-AA-A010-01A-01R-A089-07,21501.21484,14891.2334,23080.23047,20322.09375,18348.46289,10905.96973,8383.386719,15248.27148,3732.476807,9604.599609
TCGA-AA-3520-01A-01R-0821-07,9377.886719,6813.287109,9155.023438,6447.371582,4200.619141,4180.626465,2424.36499,3910.097656,8859.306641,4051.344482
TCGA-A6-5657-01A-01R-A32Z-07,6819.221191,8016.069336,6970.278809,6079.051758,5441.04834,4692.637695,3781.789307,2943.621338,9109.384766,2573.957275
TCGA-AZ-6599-01A-11R-1774-07,15185.32715,14579.37207,12698.13477,21353.40234,15810.0752,21289.29688,12881.72461,4091.001953,3294.331055,7137.85498
TCGA-A6-2686-01A-01R-A32Z-07,6325.731934,8409.262695,5655.57373,3573.373779,3408.862793,2857.197266,2713.113281,4609.243652,3714.685059,3047.037354
TCGA-CM-6680-01A-11R-1839-07,9371.588867,12033.22461,11385.29004,9139.244141,7021.700684,6991.128418,4330.562012,6339.590332,5631.887207,7197.600098
TCGA-F4-6854-01A-11R-1928-07,11667.13867,8863.776367,6720.619141,10144.80566,9863.020508,7582.180664,6200.633789,4658.963867,6734.654297,4626.102539
TCGA-CA-5256-01A-01R-1410-07,4440.083984,4998.407227,4017.070557,3976.198975,2785.108154,3368.010254,1727.523804,3482.949707,2399.007812,3152.284668
TCGA-AA-3977-01A-01R-1022-07,14206.82031,14570.08691,13053.48047,10175.07129,9120.807617,6890.18457,3739.920898,6157.805664,5729.802734,6561.400879
TCGA-A6-6142-01A-11R-1774-07,12916.42676,18473.18555,7606.150879,16363.07031,10090.55859,13390.33887,8767.87207,6120.068359,6690.787598,9771.029297
TCGA-AA-3837-01A-01R-0905-07,18068.05273,21491.64258,10057.58008,12922.78809,10289.46387,6695.430664,6959.665527,4321.977051,8122.649414,5450.078613
TCGA-AZ-4308-01A-01R-1410-07,13326.45508,7848.574707,6383.821289,6090.983887,5280.501953,1333.560181,2366.682129,1664.93396,21725.25586,2522.834961
TCGA-A6-6653-01A-11R-1774-07,11477.83106,8818.479492,10985.34082,10447.34375,9940.579102,9801.176758,2982.340576,1831.599976,6496.005371,2005.04187
TCGA-AA-3994-01A-01R-1113-07,8317.433594,10225.25195,4513.03125,4025.029785,4385.821289,3191.205078,2336.439209,5814.301758,5335.944336,3398.070068
TCGA-AM-5821-01A-01R-1653-07,3438.685547,3488.674561,1769.791138,2974.861084,2046.556274,2497.510254,1268.492188,678.892273,5454.825684,1357.825317
TCGA-AA-3506-01A-01R-1410-07,8451.629883,9612.511719,6243.150391,6218.955566,4124.869141,5469.363281,3829.555664,4749.808594,5878.31543,2364.472168
TCGA-AA-3684-01A-02R-0905-07,13337.71484,8535.599609,13131.74902,9489.720703,8363.068359,1440.347412,2739.491943,2551.964355,30709.13672,1801.403198
TCGA-AA-3860-01A-02R-0905-07,11693.66992,12621.36133,10816.7002,5366.447754,8373.59082,3479.609619,6297.439941,7522.645508,5418.286621,8824.243164
TCGA-AZ-6606-01A-11R-1839-07,14066.19238,16949.7832,12905.93945,14215.67969,9749.134766,10816.75488,5321.316406,4499.38916,4738.365723,4009.526855
TCGA-A6-5656-01B-02R-A277-07,10963.53809,12608.05566,21077.63281,10062.89746,8730.305664,4233.995605,6385.625488,5037.911133,1059.855591,5843.989258
TCGA-AA-3818-01A-01R-0905-07,13551.75,12861.6084,9660.936523,10882.33594,10046.73438,8172.687012,6775.125977,9070.02832,7949.117676,7254.647949
TCGA-DM-A1DA-01A-11R-A155-07,22464.08398,25193.00586,11993.04883,19928.61523,12267.65039,12713.04395,14156.21387,3227.848389,3890.329102,5672.573242
TCGA-AZ-4323-01A-21R-1839-07,11858.875,8759.832031,11259.22266,10779.3125,11261.60352,8779.545898,6076.621582,3241.969238,5879.145996,5296.613281
TCGA-AA-3949-01A-01R-1022-07,8410.669922,13449.38867,10390.70801,7625.391113,7058.163086,5476.614746,3390.11377,2702.73999,5033.398926,6245.80957
TCGA-AU-3779-01A-01R-1723-07,21309.66602,16532.6543,18264.81641,16413.79492,9854.879883,14456.58594,9806.074219,9756.685547,4775.508301,13370.36133
TCGA-A6-5660-01A-01R-1653-07,9977.646484,10541.87207,8015.77832,7409.666016,4600.746094,5577.696289,6442.131348,4471.243164,4415.959473,6104.77002
TCGA-D5-5538-01A-01R-1653-07,4876.128418,4221.81543,5085.634766,4890.166016,3141.75708,4514.644531,2325.276367,1898.744019,5507.072754,2434.757812
TCGA-CA-6719-01A-11R-1839-07,9495.666016,8521.813477,7873.05127,7952.742188,7486.640625,6298.253418,3678.612305,5501.943848,6186.441406,3089.689453
TCGA-A6-2683-01A-01R-0821-07,27316.70898,6135.769531,17340.02539,18000.31055,9577.288086,3015.985596,4533.016113,3010.597656,31817.28906,1639.170166
TCGA-F4-6461-01A-11R-1774-07,30864.85547,22627.25,24118.28711,24783.09961,18410.44727,20644.45898,8831.744141,20741.98438,4443.486816,9611.322266
TCGA-NH-A50T-01A-11R-A28H-07,23335.85352,28811.19141,13964.44336,18290.29688,14058.14746,15186.10352,11021.12207,2134.041992,3778.87915,6616.785645
TCGA-AZ-6600-01A-11R-1774-07,9630.669922,10670.14844,9316.665039,7473.129395,7073.151855,6389.717285,4818.919922,5449.561035,6248.875,3267.802734
TCGA-AA-3679-01A-02R-0905-07,19384.87109,14640.44629,13683.85059,9565.388672,9613.006836,6914.158203,3713.781982,3819.67627,3874.635254,6794.249512
TCGA-G4-6315-01A-11R-1723-07,16858.83203,15250.5918,7809.681152,13889.69531,11761.47656,9329.515625,10838.71582,4619.026855,5843.174805,8694.331055
TCGA-AA-3494-01A-01R-1410-07,11796.86719,8347.013672,11863.74121,10593.27637,7120.889648,4783.812012,3737.45752,4346.162598,4819.769043,6295.165527
TCGA-D5-6538-01A-11R-1723-07,24106.67578,6604.198242,19410.93555,23722.32422,18729.10938,19794.80664,10470,2945.767822,3020.637939,5941.966797
TCGA-AA-3841-01A-01R-0905-07,12887.34473,9806.798828,12442.55273,10897.66699,7226.149414,1279.131592,3248.742188,1922.036377,31027.67969,1768.955933
TCGA-AA-3538-01A-01R-0821-07,20011.81055,15847.48438,13340.56543,14684.70313,10819.19922,8048.983398,10877.79102,7005.867188,10250.0957,6954.974609
TCGA-AZ-4313-01A-01R-1410-07,6396.052246,3009.499756,4984.203613,3911.991943,2349.348389,790.082336,962.107971,1475.401123,13443.10938,2571.021484
TCGA-D5-6540-01A-11R-1723-07,12059.46191,12202.63184,17315.09375,13829.56543,10847.14551,11436.82031,4789.869629,2726.546387,6408.45752,4245.650391
TCGA-AA-3529-01A-02R-0821-07,8747.949219,7442.81543,7005.147461,6837.82959,6771.158203,3624.226807,3238.741211,4512.723633,8094.760254,2597.275635
TCGA-CM-5868-01A-01R-1653-07,20152.71094,12372.75781,11085.4502,15848.48926,10134.33496,10406.70313,9010.560547,5124.473145,5540.185059,13939.46777
TCGA-AY-A54L-01A-11R-A28H-07,23459.83203,26536.81445,20739.63281,22944.05469,18022.22266,22115.25977,13714.91602,11868.61035,6799.612305,7355.970215
TCGA-G4-6304-01A-11R-1928-07,11930.43457,8078.858887,9230.888672,9081.532227,5404.488281,5364.393555,3947.584473,2001.127563,3821.897461,2424.480469
TCGA-AZ-4616-01A-21R-1839-07,24099.92578,16703.30469,7952.344238,19349.28906,18221.98438,11822.24707,10009.59961,9229.84375,5698.73877,10526.79395
TCGA-AA-3696-01A-01R-0905-07,13856.69824,8146.097656,11224.64356,7620.106445,6749.681152,6114.755859,2715.063477,6712.144531,4876.694824,3148.600342
TCGA-AZ-4614-01A-01R-1410-07,13323.86621,10970.74219,10225.04883,12458.40332,9877.512695,10495.58984,8633.594727,3851.454102,4288.67334,5743.761719
TCGA-D5-5540-01A-01R-1653-07,3577.27124,5317.193848,2795.168945,1763.5896,1386.817749,1352.823853,1107.119385,1167.549683,2137.941162,1696.11377
TCGA-AA-3681-01A-01R-0905-07,11461.62598,11412.9707,9942.170898,8190.299316,7222.003906,5688.375,4205.78418,6229.16748,7783.170898,4893.536621
TCGA-AZ-6607-01A-11R-1839-07,6778.604492,7532.69043,6738.293945,6319.790039,4543.613281,4871.580078,5141.79248,3821.994385,7856.824219,4789.319336
TCGA-A6-6652-01A-11R-1774-07,22328.06836,9867.263672,28679.23242,15246.16992,16711.85547,18665.22266,9602.661133,8162.580078,2566.233643,8289.012695
TCGA-A6-3810-01A-01R-1022-07,18701.29297,13913.09277,10180.2793,10511.50293,8596.44043,6521.724609,4916.048828,20347.64258,5818.092285,9418.072266
TCGA-AA-3984-01A-02R-1022-07,18223.95508,20242.66602,23853.36914,17208.63477,14997.63672,11506.42773,6372.910645,13022.28027,7740.484375,5645.61084
TCGA-AA-A017-01A-01R-A00A-07,29988.93945,38785.34766,19125.4043,26610.53125,20975.76172,14031.99414,14037.5957,18731.17188,3855.778564,14010.04688
TCGA-A6-2677-01B-02R-A277-07,2209.962891,5133.192871,6385.107422,912.496521,1044.808594,355.431549,763.414124,722.871887,481.645386,684.658997
TCGA-5M-AAT4-01A-11R-A41B-07,18852.19141,15418.44336,12707.65625,14770.66016,11762.91309,11301.35156,14145.97754,3768.338379,3359.734131,5121.870605
TCGA-AZ-6598-01A-11R-1774-07,21313.76367,12207.49219,16602.62305,36156.00391,25168.10742,29209.16992,25745.51758,3103.367676,4925.645508,12903.36426
TCGA-AA-3855-01A-01R-1022-07,22481.9707,15052.9541,13752.51465,12155.44434,10411.36523,6501.940918,6800.305176,5796.306641,5500.876953,6182.991211
TCGA-CM-5344-01A-21R-1723-07,24634.04883,20419.40234,24052.81836,23599.22266,18593.04297,22819.07422,9714.727539,7368.538086,7257.117188,10417.25391
TCGA-AA-3697-01A-01R-1723-07,19463.76367,18517.43555,18214.11523,16622.23242,13461.62598,15006.93066,8175.665039,4531.554199,4170.936523,6607.716797
TCGA-A6-3807-01A-01R-1022-07,17012.92188,17540.63672,8143.56543,15255.9834,10039.63867,10235.46973,7981.028809,9383.44043,4925.061523,12786.64258
TCGA-G4-6317-02A-11R-2066-07,25766.42383,26531.82227,9219.369141,26945.86914,21683.08203,15086.10449,13536.72656,22040.41016,6818.441406,14396.69531
TCGA-QL-A97D-01A-12R-A41B-07,32110.57227,25275.06055,16518.97852,21722.35938,15332.79199,18713.91406,18060.54688,5177.309082,5028.02832,12918.11328
