ENSG,ENSG00000250529.1,ENSG00000211924.1,ENSG00000274182.1,ENSG00000254789.1,ENSG00000264952.1,ENSG00000274172.1,ENSG00000275209.1,ENSG00000239168.1,ENSG00000270460.1,ENSG00000211931.1
TCGA-CZ-5465-01A,0.0,0.340902980378,0.0,0.0227268653585,0.203230622918,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4975-01A,0.0,0.335794378955,0.0,0.0,0.200185110531,0.0,0.0,0.0,0.0,0.0
TCGA-B0-5121-01A,0.0328190335057,0.0,0.0,0.0304899408053,0.272650432201,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-6028-01A,0.0,0.0,0.0,0.0,0.0,0.954435117941,0.0,0.0,2.28321755343,1.3341566164799998
TCGA-AK-3456-01A,0.0,0.0,0.0,0.0,0.405163912602,0.0,0.0,0.0,1.66155547755,0.0
TCGA-BP-4334-01A,0.0,0.0,0.0,0.0,3.60331800935,0.0,0.0,0.863467910074,0.08444007953410003,0.0
TCGA-B8-4151-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-A3-3387-01A,0.0,0.0,0.0,0.0,0.0,0.688077057401,0.0,0.0,0.65841232622,0.0
TCGA-AK-3447-01A,0.0502356187966,0.0,0.0,0.0466705103659,0.0,0.0,0.0,0.0,0.06845989690899999,0.0
TCGA-BP-4973-01A,0.0272885635823,0.0,0.0,0.0,0.0,0.362727983617,0.0,0.190139668832,0.0,0.0
TCGA-A3-3358-01A,0.0,2.13490944258,0.0,0.0569309184689,0.509093790154,1.01818758031,0.0,0.213490944258,5.678724422669999,1.28094566555
TCGA-BP-5195-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458844916719
TCGA-CZ-4865-11A,1.05886718763,0.0,0.0,2.0767459679900004,0.325805288501,0.0,0.0,0.0,0.106888801275,0.0
TCGA-CW-5587-01A,0.105409309078,0.489643242168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-4863-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473593612218,0.0,0.0
TCGA-BP-5175-01A,0.0,0.0,0.0,0.0,3.07229408829,0.0,0.0,0.0,0.655164291383,0.0
TCGA-A3-3351-01A,0.0,0.0,0.0,0.0,0.395172090886,0.0,0.0,0.6628693137439999,0.0648231821011,0.0
TCGA-CZ-5466-01A,0.0,1.32741859413,0.0,0.0,0.0,0.949614840415,0.0,0.0,0.0,0.663709297064
TCGA-CZ-5987-01A,0.0,0.0,0.0,0.0,0.556018992443,0.444815193955,0.0,0.0,0.0,0.0
TCGA-B2-5636-11A,7.73032568075,0.0,1.02328809379,1.74509130834,0.300098912121,1.20039564849,0.0,0.0,0.147682745397,0.0
TCGA-A3-3308-01A,0.0,0.0,0.0,0.0437667292756,0.7827511197370001,0.313100447895,0.0,0.328250469567,0.0,0.0
TCGA-A3-3349-01A,0.0,0.0,0.0,0.167352221696,1.12238629455,0.299303011879,0.0,0.0,0.0,0.0
TCGA-BP-5009-01A,0.0,0.0,0.0,0.0282229675739,0.504756920071,0.0,0.0,0.0,0.0,0.0
TCGA-B0-4700-11A,15.7686922782,0.0,0.32941994604,0.82107036013,0.7728698734020001,0.309147949361,0.0,0.0,0.0633899580708,0.0
TCGA-B0-5690-01A,0.0,0.5765304175779999,0.0,0.0,0.0,0.274960660691,0.0,0.0,0.0,0.0
TCGA-CZ-5460-01A,0.0,0.47659758812,0.0,0.0317731725413,0.28412548522500003,0.22730038818000006,0.0,0.0,0.0,0.0
TCGA-B4-5844-01A,0.0,0.0,0.0,0.0755929286894,0.0,0.0,0.0,0.0,0.0554427631555,0.0
TCGA-3Z-A93Z-01A,0.0686298900059,0.956390725244,0.0,0.0,0.0,0.456124807424,0.0,0.0,0.0,0.0
TCGA-CZ-4863-11A,0.326613970742,0.0,0.0,0.455152372131,0.22611736436,0.0,0.0,0.0,0.0370918074029,0.0
TCGA-CZ-5456-11A,1.23183260325,0.0,0.0,4.386913529,0.852807186867,0.0,0.0,0.0,0.209838992352,0.0
TCGA-CJ-4903-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-B0-5706-01A,0.0,14.4691462674,0.0,0.0,0.0,6.9006697583,0.0,0.0,0.943309220378,11.253780430199999
TCGA-CJ-5681-01A,0.039298720531900005,0.0,0.0,0.0,0.326481678265,0.522370685224,0.0,0.0,1.7673266873900002,0.0
TCGA-A3-3328-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-4864-01A,0.0,0.420717389614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4784-01A,0.125751159714,0.0,3.85911755712,0.0,1.04470194224,0.0,0.0,0.0,0.0571235552013,0.0
TCGA-BP-4961-01A,0.0,0.0,0.0,0.0,0.232152014528,0.185721611623,0.0,0.0,0.0,0.389416282435
TCGA-G6-A8L8-01A,0.0,0.0,0.0,0.0,0.823356549123,0.0,0.0,0.0,2.9713561268,0.0
TCGA-AK-3440-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-AK-3454-01A,0.0,0.0,0.0,0.0,4.514524927769999,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-5986-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96826889044,0.0
TCGA-B0-4815-01A,0.0,384.733482578,0.0,0.034613898567499995,0.619056262842,13.3716152774,0.0,0.259604239256,0.660066299181,29.5948832752
TCGA-CJ-4894-01A,0.0,1.4958875239700002,0.0,0.0,0.297259700276,0.475615520442,0.0,0.0,0.0,0.997258349313
TCGA-G6-A5PC-01A,0.0,0.787515276507,0.0,0.052501018433800006,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BP-5191-01A,0.0,1.25406900088,0.0,0.0,2.24285417464,1.49523611643,0.0,0.0,0.0,0.0
TCGA-B0-4821-01A,0.0,0.0,0.0,0.0,6.35560278119,2.28801700123,0.0,0.533050555841,0.052127972337800005,0.0
TCGA-BP-4986-01A,0.0,0.840478226833,0.0,0.0,0.501054327535,0.200421731014,0.0,0.210119556708,2.21918068094,0.840478226833
TCGA-BP-5198-01A,0.0,1.4564348604799997,0.0,0.0323652191218,0.0,0.231535798333,0.0,0.0,0.0,0.0
TCGA-B0-4841-01A,0.0,0.0,0.0,0.0,12.6628289431,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-4854-01A,0.0,0.486558270427,0.0,0.0,0.580127168586,0.928203469738,2.15475805475,0.243279135213,0.095162816298,1.45967481128
TCGA-A3-A8OV-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-4900-01A,0.0,4.6179500277,0.0,0.0,0.393286952909,11.326664243800002,0.0,0.0,0.0645139481112,3.95824288089
TCGA-T7-A92I-01A,0.0,0.0,0.0,0.0,0.278688439321,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4776-01A,0.0,0.8823302738519999,0.0,0.117644036514,1.05200917267,2.10401834534,0.0,0.0,0.0,0.8823302738519999
TCGA-B2-5633-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-5681-11A,25.4112836723,0.0,1.6694051744999998,3.67915359747,0.0,0.0,0.0,0.0,0.192745203112,0.0
TCGA-CJ-4904-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-5463-11A,1.62892051492,0.0,0.0,6.46600237242,0.0,0.0,0.0,0.0,0.161443914527,0.0
TCGA-B8-A54K-01A,0.0,0.0,55.8599787091,0.0426038847369,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-A3-A8CQ-01A,0.0,0.0,0.0,0.0,0.402074193976,0.0,0.0,0.0,0.0,0.0
TCGA-CW-5587-11A,31.5714024483,0.0,0.243559517441,4.92042603623,0.0,0.228571239445,0.0,0.0,0.14060375928,0.0
TCGA-B0-4700-01A,0.0,1.19022595822,0.0,0.0,0.3547788913930001,1.7029386786899998,0.0,0.0,0.989351861171,0.59511297911
TCGA-CJ-4635-01A,0.0,0.0,0.0,0.0,1.32576082086,0.0,0.0,0.741285620265,0.0,0.0
TCGA-B0-5699-11A,35.1991832935,0.0,0.318364574729,0.918807009219,0.0,0.597545817184,0.0,0.0,0.245050335123,0.0
TCGA-CZ-5462-11A,14.6421758619,0.0,0.0,11.266734689000002,0.0,0.312404986905,0.0,0.0,0.032028902442900006,0.0
TCGA-BP-4763-01A,0.0,0.0,0.0,0.0378821624907,0.338753953042,0.0,0.0,0.0,6.8904905022500005,0.0
TCGA-B8-4148-01A,0.042078587764099985,0.0,0.0,0.0,1.04872787966,0.279660767909,0.0,0.0,0.0,0.0
TCGA-B0-4712-01A,0.0,0.0,0.0,0.0695439969296,0.310941909349,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4347-01A,0.0,0.0,0.1953321933,0.0,0.458279376589,0.366623501271,0.0,0.0,0.0,0.0
TCGA-CZ-5464-01A,0.0,0.0,0.0,0.0,0.7772209320260001,0.0,0.0,0.0,0.0,0.869150289578
TCGA-BP-4177-01A,0.275073830903,0.479160866734,47.4840563837,0.0,0.28565359363000004,0.914091499615,0.0,0.0,0.0,0.0
TCGA-B8-5551-01A,0.0,4.98278532688,0.0,0.0,0.0,0.29705066371800004,0.0,0.0,2.8627437781,4.98278532688
TCGA-B0-5702-01A,0.753910058882,0.0,0.0,1.30075541956,0.894750399552,0.0,0.0,0.0,0.0,0.0
TCGA-B0-5097-01A,0.0,0.568398203502,0.0,0.0,0.338852775165,0.0,0.0,0.0,1.38961705904,0.0
TCGA-B8-4154-01A,0.0,0.0,0.0,0.0,0.598643609115,0.0,3.49412392259,0.0,0.0,0.0
TCGA-CZ-5455-01A,0.0,0.349183580331,0.0,0.0,0.208167134428,0.0,0.0,0.0,0.0,0.0
TCGA-B0-5077-01A,0.0,0.0,0.0,0.0,0.256183329217,0.0,0.0,0.0,0.0,0.0
TCGA-A3-3347-01A,0.0,1.88234489803,0.0,0.0418298866228,0.374055716916,1.1969782941299998,0.0,0.0,1.4112638404799998,0.0
TCGA-A3-A6NJ-01A,0.0,0.598913623511,0.0,0.0,0.0,0.0,0.0,0.0,1.7570652046200002,0.0
