ENSG,ENSG00000198804.2,ENSG00000198938.2,ENSG00000198886.2,ENSG00000198712.1,ENSG00000210082.2,ENSG00000198727.2,ENSG00000198899.2,ENSG00000198763.3,ENSG00000198888.2,ENSG00000212907.2
TCGA-VQ-A8PF-01A,11652.0787619,6512.36900963,7347.93674376,5910.72082563,3830.50779436,4329.51837954,2872.9543581,3270.84438057,3009.23031329,2296.68353253
TCGA-IN-A6RR-01A,25678.3439333,18050.7116643,16537.6727398,19282.6030945,13711.8140171,8603.15327289,7212.52369742,7991.17654919,8619.75323592,6415.37784843
TCGA-F1-A448-01A,24359.018073,17286.322051400002,15306.4595171,18839.1770054,6954.86885175,12041.3807529,11868.1025172,8870.01517855,7804.4299657,5701.86599059
TCGA-HU-A4GU-01A,18822.9245754,14310.4476819,10300.8711215,11060.5833407,12759.531576,6756.44443073,6480.83916377,9294.73694905,7750.85743642,4550.05112139
TCGA-D7-A6EX-01A,14135.7956314,14534.0332104,12829.0571748,12571.9581626,15717.5838478,7483.31196718,7570.50561352,12775.6618702,16388.9514646,3464.37950164
TCGA-D7-A6EZ-01A,7462.89921548,7024.82565239,5881.26743983,6627.5100968000015,3894.8512106,5588.27621895,3530.32629482,4849.71660786,3034.22024197,1686.19164473
TCGA-VQ-AA64-01A,5064.98967847,5413.02883063,12178.4978671,8126.49239865,2315.48417422,6677.32013509,4992.90937789,8125.72009538,3574.70740849,3952.3330881
TCGA-D7-8576-01A,13679.4996769,7171.8377832000015,7673.19097841,8160.82897985,6183.86321836,5740.45989913,5554.32058797,4136.36330336,3330.37460918,2525.56835824
TCGA-F1-6177-01A,10678.2064876,7239.58821635,4713.96905081,6924.08403356,4993.80082205,3789.17460332,3831.57143012,3649.14286031,2570.95446467,3131.94853781
TCGA-KB-A6F7-01A,14478.2371756,12479.0199331,6446.51041883,13041.3016447,5918.05170295,5453.04802257,4941.64188726,3028.67609067,3690.83373871,1681.73692647
TCGA-CD-A489-01A,21891.234710900004,18313.2018211,15522.1704199,13774.2555493,9622.09167656,12363.4018017,10088.0968297,10067.5770599,7474.80127001,9026.46912715
TCGA-BR-A4J5-01A,23672.749305700007,16277.8191049,15084.9975055,17560.5888863,14021.139031600002,11111.5489124,13184.9959956,7464.23813724,8033.43987821,5342.05522575
TCGA-B7-A5TK-01A,17580.6123176,9571.80288622,10523.3196873,9633.69431127,5890.11092032,6323.229358,6380.14060806,6999.51154782,5880.27502989,1936.71568383
TCGA-BR-8369-01A,27309.5397147,15093.3085835,15063.71381,8501.05394612,8251.97053766,10497.0886481,6526.57985065,11592.7978274,9128.49221777,5359.34542402
TCGA-HU-A4HD-01A,23804.0069446,19745.6276281,16078.5922184,15312.5573768,14259.1833082,15188.6249278,11716.7975877,12319.4833234,10710.224513,7409.94440567
TCGA-VQ-A94U-01A,29692.9423585,25594.9740888,19079.5546347,11820.1473994,19461.1947414,15150.2165541,6643.51724639,7705.26448363,7247.91192,6584.74875259
TCGA-RD-A7BW-01A,23249.3425914,19715.4926561,13213.3775762,12558.4241735,11711.646469,9518.85734555,7365.38204473,4965.48271571,5406.36071584,5137.82329594
TCGA-CD-A48A-01A,54277.71275580001,35217.252871,29262.2531313,19084.8856617,17057.8632326,23603.0458111,17045.864540799994,12804.505800799998,18816.3283223,8920.24504691
TCGA-R5-A7ZF-01A,16583.287266,21849.7053256,15513.2690022,17957.996095900002,10966.9031484,6954.42055758,5106.06377679,8340.26711173,8614.28548803,4626.03036679
TCGA-HF-7133-01A,7655.22103549,3358.14296161,5366.18723621,4798.65282059,1549.19740784,2328.17793396,2970.92111835,3640.90111753,2689.95949454,2423.43210937
TCGA-R5-A7O7-01A,36278.9237286,36433.9265868,26288.984982,43934.0414715,46886.56500919999,21907.2577501,23392.099664200006,11698.5336779,10609.7148291,7259.7919059
